num	glyph	pseudo G7-source	description
1735	鏺	G7-30360.2	简化字总表，第3表第360个字头第2个字样
1736	沣	G7-30361.1	简化字总表，第3表第361个字头第1个字样
1737	灃	G7-30361.2	简化字总表，第3表第361个字头第2个字样
1738	艳	G7-30362.1	简化字总表，第3表第362个字头第1个字样
1739	艷	G7-30362.2	简化字总表，第3表第362个字头第2个字样
1740	滟	G7-30363.1	简化字总表，第3表第363个字头第1个字样
1741	灧	G7-30363.2	简化字总表，第3表第363个字头第2个字样
1742	讽	G7-30364.1	简化字总表，第3表第364个字头第1个字样
1743	諷	G7-30364.2	简化字总表，第3表第364个字头第2个字样
1744	沨	G7-30365.1	简化字总表，第3表第365个字头第1个字样
1745	渢	G7-30365.2	简化字总表，第3表第365个字头第2个字样
1746	岚	G7-30366.1	简化字总表，第3表第366个字头第1个字样
1747	嵐	G7-30366.2	简化字总表，第3表第366个字头第2个字样
1748	枫	G7-30367.1	简化字总表，第3表第367个字头第1个字样
1749	楓	G7-30367.2	简化字总表，第3表第367个字头第2个字样
1750	疯	G7-30368.1	简化字总表，第3表第368个字头第1个字样
1751	瘋	G7-30368.2	简化字总表，第3表第368个字头第2个字样
1752	飒	G7-30369.1	简化字总表，第3表第369个字头第1个字样
1753	颯	G7-30369.2	简化字总表，第3表第369个字头第2个字样
1754	砜	G7-30370.1	简化字总表，第3表第370个字头第1个字样
1755	碸	G7-30370.2	简化字总表，第3表第370个字头第2个字样
1756	飓	G7-30371.1	简化字总表，第3表第371个字头第1个字样
1757	颶	G7-30371.2	简化字总表，第3表第371个字头第2个字样
1758	飔	G7-30372.1	简化字总表，第3表第372个字头第1个字样
1759	颸	G7-30372.2	简化字总表，第3表第372个字头第2个字样
1760	飕	G7-30373.1	简化字总表，第3表第373个字头第1个字样
1761	颼	G7-30373.2	简化字总表，第3表第373个字头第2个字样
1762	飗	G7-30374.1	简化字总表，第3表第374个字头第1个字样
1763	飀	G7-30374.2	简化字总表，第3表第374个字头第2个字样
1764	飘	G7-30375.1	简化字总表，第3表第375个字头第1个字样
1765	飄	G7-30375.2	简化字总表，第3表第375个字头第2个字样
1766	飙	G7-30376.1	简化字总表，第3表第376个字头第1个字样
1767	飆	G7-30376.2	简化字总表，第3表第376个字头第2个字样
1768	刚	G7-30377.1	简化字总表，第3表第377个字头第1个字样
1769	剛	G7-30377.2	简化字总表，第3表第377个字头第2个字样
1770	㧏	G7-30378.1	简化字总表，第3表第378个字头第1个字样
1771	掆	G7-30378.2	简化字总表，第3表第378个字头第2个字样
1772	岗	G7-30379.1	简化字总表，第3表第379个字头第1个字样
1773	崗	G7-30379.2	简化字总表，第3表第379个字头第2个字样
1774	纲	G7-30380.1	简化字总表，第3表第380个字头第1个字样
1775	綱	G7-30380.2	简化字总表，第3表第380个字头第2个字样
1776	㭎	G7-30381.1	简化字总表，第3表第381个字头第1个字样
1777	棡	G7-30381.2	简化字总表，第3表第381个字头第2个字样
1778	钢	G7-30382.1	简化字总表，第3表第382个字头第1个字样
1779	鋼	G7-30382.2	简化字总表，第3表第382个字头第2个字样
1780	邝	G7-30383.1	简化字总表，第3表第383个字头第1个字样
1781	鄺	G7-30383.2	简化字总表，第3表第383个字头第2个字样
1782	圹	G7-30384.1	简化字总表，第3表第384个字头第1个字样
1783	壙	G7-30384.2	简化字总表，第3表第384个字头第2个字样
1784	扩	G7-30385.1	简化字总表，第3表第385个字头第1个字样
1785	擴	G7-30385.2	简化字总表，第3表第385个字头第2个字样
1786	犷	G7-30386.1	简化字总表，第3表第386个字头第1个字样
1787	獷	G7-30386.2	简化字总表，第3表第386个字头第2个字样
1788	纩	G7-30387.1	简化字总表，第3表第387个字头第1个字样
1789	纊	G7-30387.2	简化字总表，第3表第387个字头第2个字样
1790	旷	G7-30388.1	简化字总表，第3表第388个字头第1个字样
1791	曠	G7-30388.2	简化字总表，第3表第388个字头第2个字样
1792	矿	G7-30389.1	简化字总表，第3表第389个字头第1个字样
1793	礦	G7-30389.2	简化字总表，第3表第389个字头第2个字样
1794	岿	G7-30390.1	简化字总表，第3表第390个字头第1个字样
1795	巋	G7-30390.2	简化字总表，第3表第390个字头第2个字样
1796	阄	G7-30391.1	简化字总表，第3表第391个字头第1个字样
1797	鬮	G7-30391.2	简化字总表，第3表第391个字头第2个字样
1798	掴	G7-30392.1	简化字总表，第3表第392个字头第1个字样
1799	摑	G7-30392.2	简化字总表，第3表第392个字头第2个字样
1800	帼	G7-30393.1	简化字总表，第3表第393个字头第1个字样
1801	幗	G7-30393.2	简化字总表，第3表第393个字头第2个字样
1802	腘	G7-30394.1	简化字总表，第3表第394个字头第1个字样
1803	膕	G7-30394.2	简化字总表，第3表第394个字头第2个字样
1804	蝈	G7-30395.1	简化字总表，第3表第395个字头第1个字样
1805	蟈	G7-30395.2	简化字总表，第3表第395个字头第2个字样
1806	挝	G7-30396.1	简化字总表，第3表第396个字头第1个字样
1807	撾	G7-30396.2	简化字总表，第3表第396个字头第2个字样
1808	哗	G7-30397.1	简化字总表，第3表第397个字头第1个字样
1809	嘩	G7-30397.2	简化字总表，第3表第397个字头第2个字样
1810	骅	G7-30398.1	简化字总表，第3表第398个字头第1个字样
1811	驊	G7-30398.2	简化字总表，第3表第398个字头第2个字样
1812	烨	G7-30399.1	简化字总表，第3表第399个字头第1个字样
1813	燁	G7-30399.2	简化字总表，第3表第399个字头第2个字样
1814	桦	G7-30400.1	简化字总表，第3表第400个字头第1个字样
1815	樺	G7-30400.2	简化字总表，第3表第400个字头第2个字样
1816	晔	G7-30401.1	简化字总表，第3表第401个字头第1个字样
1817	曄	G7-30401.2	简化字总表，第3表第401个字头第2个字样
1818	铧	G7-30402.1	简化字总表，第3表第402个字头第1个字样
1819	鏵	G7-30402.2	简化字总表，第3表第402个字头第2个字样
1820	婳	G7-30403.1	简化字总表，第3表第403个字头第1个字样
1821	嫿	G7-30403.2	简化字总表，第3表第403个字头第2个字样
1822	㧟	G7-30404.1	简化字总表，第3表第404个字头第1个字样
1823	擓	G7-30404.2	简化字总表，第3表第404个字头第2个字样
1824	刽	G7-30405.1	简化字总表，第3表第405个字头第1个字样
1825	劊	G7-30405.2	简化字总表，第3表第405个字头第2个字样
1826	郐	G7-30406.1	简化字总表，第3表第406个字头第1个字样
1827	鄶	G7-30406.2	简化字总表，第3表第406个字头第2个字样
1828	侩	G7-30407.1	简化字总表，第3表第407个字头第1个字样
1829	儈	G7-30407.2	简化字总表，第3表第407个字头第2个字样
1830	浍	G7-30408.1	简化字总表，第3表第408个字头第1个字样
1831	澮	G7-30408.2	简化字总表，第3表第408个字头第2个字样
1832	荟	G7-30409.1	简化字总表，第3表第409个字头第1个字样
1833	薈	G7-30409.2	简化字总表，第3表第409个字头第2个字样
1834	哙	G7-30410.1	简化字总表，第3表第410个字头第1个字样
1835	噲	G7-30410.2	简化字总表，第3表第410个字头第2个字样
1836	狯	G7-30411.1	简化字总表，第3表第411个字头第1个字样
1837	獪	G7-30411.2	简化字总表，第3表第411个字头第2个字样
1838	绘	G7-30412.1	简化字总表，第3表第412个字头第1个字样
1839	繪	G7-30412.2	简化字总表，第3表第412个字头第2个字样
1840	烩	G7-30413.1	简化字总表，第3表第413个字头第1个字样
1841	燴	G7-30413.2	简化字总表，第3表第413个字头第2个字样
1842	桧	G7-30414.1	简化字总表，第3表第414个字头第1个字样
1843	檜	G7-30414.2	简化字总表，第3表第414个字头第2个字样
1844	脍	G7-30415.1	简化字总表，第3表第415个字头第1个字样
1845	膾	G7-30415.2	简化字总表，第3表第415个字头第2个字样
1846	鲙	G7-30416.1	简化字总表，第3表第416个字头第1个字样
1847	鱠	G7-30416.2	简化字总表，第3表第416个字头第2个字样
1848	讥	G7-30417.1	简化字总表，第3表第417个字头第1个字样
1849	譏	G7-30417.2	简化字总表，第3表第417个字头第2个字样
1850	叽	G7-30418.1	简化字总表，第3表第418个字头第1个字样
1851	嘰	G7-30418.2	简化字总表，第3表第418个字头第2个字样
1852	饥	G7-30419.1	简化字总表，第3表第419个字头第1个字样
1853	饑	G7-30419.2	简化字总表，第3表第419个字头第2个字样
1854	机	G7-30420.1	简化字总表，第3表第420个字头第1个字样
1855	機	G7-30420.2	简化字总表，第3表第420个字头第2个字样
1856	玑	G7-30421.1	简化字总表，第3表第421个字头第1个字样
1857	璣	G7-30421.2	简化字总表，第3表第421个字头第2个字样
1858	矶	G7-30422.1	简化字总表，第3表第422个字头第1个字样
1859	磯	G7-30422.2	简化字总表，第3表第422个字头第2个字样
1860	虮	G7-30423.1	简化字总表，第3表第423个字头第1个字样
1861	蟣	G7-30423.2	简化字总表，第3表第423个字头第2个字样
1862	郏	G7-30424.1	简化字总表，第3表第424个字头第1个字样
1863	郟	G7-30424.2	简化字总表，第3表第424个字头第2个字样
1864	侠	G7-30425.1	简化字总表，第3表第425个字头第1个字样
1865	俠	G7-30425.2	简化字总表，第3表第425个字头第2个字样
1866	陕	G7-30426.1	简化字总表，第3表第426个字头第1个字样
1867	陝	G7-30426.2	简化字总表，第3表第426个字头第2个字样
1868	浃	G7-30427.1	简化字总表，第3表第427个字头第1个字样
1869	浹	G7-30427.2	简化字总表，第3表第427个字头第2个字样
1870	挟	G7-30428.1	简化字总表，第3表第428个字头第1个字样
1871	挾	G7-30428.2	简化字总表，第3表第428个字头第2个字样
1872	荚	G7-30429.1	简化字总表，第3表第429个字头第1个字样
1873	莢	G7-30429.2	简化字总表，第3表第429个字头第2个字样
1874	峡	G7-30430.1	简化字总表，第3表第430个字头第1个字样
1875	峽	G7-30430.2	简化字总表，第3表第430个字头第2个字样
1876	狭	G7-30431.1	简化字总表，第3表第431个字头第1个字样
1877	狹	G7-30431.2	简化字总表，第3表第431个字头第2个字样
1878	惬	G7-30432.1	简化字总表，第3表第432个字头第1个字样
1879	愜	G7-30432.2	简化字总表，第3表第432个字头第2个字样
1880	硖	G7-30433.1	简化字总表，第3表第433个字头第1个字样
1881	硤	G7-30433.2	简化字总表，第3表第433个字头第2个字样
1882	铗	G7-30434.1	简化字总表，第3表第434个字头第1个字样
1883	鋏	G7-30434.2	简化字总表，第3表第434个字头第2个字样
1884	颊	G7-30435.1	简化字总表，第3表第435个字头第1个字样
1885	頰	G7-30435.2	简化字总表，第3表第435个字头第2个字样
1886	蛱	G7-30436.1	简化字总表，第3表第436个字头第1个字样
1887	蛺	G7-30436.2	简化字总表，第3表第436个字头第2个字样
1888	瘗	G7-30437.1	简化字总表，第3表第437个字头第1个字样
1889	瘞	G7-30437.2	简化字总表，第3表第437个字头第2个字样
1890	箧	G7-30438.1	简化字总表，第3表第438个字头第1个字样
1891	篋	G7-30438.2	简化字总表，第3表第438个字头第2个字样
1892	刬	G7-30439.1	简化字总表，第3表第439个字头第1个字样
1893	剗	G7-30439.2	简化字总表，第3表第439个字头第2个字样
1894	浅	G7-30440.1	简化字总表，第3表第440个字头第1个字样
1895	淺	G7-30440.2	简化字总表，第3表第440个字头第2个字样
1896	饯	G7-30441.1	简化字总表，第3表第441个字头第1个字样
1897	餞	G7-30441.2	简化字总表，第3表第441个字头第2个字样
1898	线	G7-30442.1	简化字总表，第3表第442个字头第1个字样
1899	綫	G7-30442.2	简化字总表，第3表第442个字头第2个字样
1900	残	G7-30443.1	简化字总表，第3表第443个字头第1个字样
1901	殘	G7-30443.2	简化字总表，第3表第443个字头第2个字样
1902	栈	G7-30444.1	简化字总表，第3表第444个字头第1个字样
1903	棧	G7-30444.2	简化字总表，第3表第444个字头第2个字样
1904	贱	G7-30445.1	简化字总表，第3表第445个字头第1个字样
1905	賤	G7-30445.2	简化字总表，第3表第445个字头第2个字样
1906	盏	G7-30446.1	简化字总表，第3表第446个字头第1个字样
1907	盞	G7-30446.2	简化字总表，第3表第446个字头第2个字样
1908	钱	G7-30447.1	简化字总表，第3表第447个字头第1个字样
1909	錢	G7-30447.2	简化字总表，第3表第447个字头第2个字样
1910	笺	G7-30448.1	简化字总表，第3表第448个字头第1个字样
1911	箋	G7-30448.2	简化字总表，第3表第448个字头第2个字样
1912	溅	G7-30449.1	简化字总表，第3表第449个字头第1个字样
1913	濺	G7-30449.2	简化字总表，第3表第449个字头第2个字样
1914	践	G7-30450.1	简化字总表，第3表第450个字头第1个字样
1915	踐	G7-30450.2	简化字总表，第3表第450个字头第2个字样
1916	滥	G7-30451.1	简化字总表，第3表第451个字头第1个字样
1917	濫	G7-30451.2	简化字总表，第3表第451个字头第2个字样
1918	蓝	G7-30452.1	简化字总表，第3表第452个字头第1个字样
1919	藍	G7-30452.2	简化字总表，第3表第452个字头第2个字样
1920	尴	G7-30453.1	简化字总表，第3表第453个字头第1个字样
1921	尷	G7-30453.2	简化字总表，第3表第453个字头第2个字样
1922	槛	G7-30454.1	简化字总表，第3表第454个字头第1个字样
1923	檻	G7-30454.2	简化字总表，第3表第454个字头第2个字样
1924	褴	G7-30455.1	简化字总表，第3表第455个字头第1个字样
1925	襤	G7-30455.2	简化字总表，第3表第455个字头第2个字样
1926	篮	G7-30456.1	简化字总表，第3表第456个字头第1个字样
1927	籃	G7-30456.2	简化字总表，第3表第456个字头第2个字样
1928	苋	G7-30457.1	简化字总表，第3表第457个字头第1个字样
1929	莧	G7-30457.2	简化字总表，第3表第457个字头第2个字样
1930	岘	G7-30458.1	简化字总表，第3表第458个字头第1个字样
1931	峴	G7-30458.2	简化字总表，第3表第458个字头第2个字样
1932	觃	G7-30459.1	简化字总表，第3表第459个字头第1个字样
1933	覎	G7-30459.2	简化字总表，第3表第459个字头第2个字样
