2865	垅	4	2524	289	# 按3级字定义，降至4级字。
2866	陇	4	3529	88	
2867	㟖	5	5614	2	
2868	䁖	5	6209	1	
2869	楼	3	1694	986	
2870	蝼	3	2280	404	
2871	娄	4	3349	71	
2872	耧	4	3831	34	
2873	蒌	4	4037	25	
2874	偻	5	4457	14	
2875	剅	5	5501	2	
2876	髅	5	6370	1	
2877	搂	4	2773	193	
2878	篓	4	3032	124	
2879	漏	3	1385	1664	
2880	陋	4	2756	197	
2881	瘘	4	3382	69	
2882	镂	4	3855	34	
2883	喽	4	4083	30	
2884	噜	4	3671	43	
2885	撸	5	4381	15	# 原文作“擼”，由于“撸”在2312而“擼”不在，故改正。
2886	炉	2	1001	3248	
2887	卢	3	1634	1099	
2888	芦	3	2522	346	# 按4级字定义，升至3级字。
2889	颅	4	2816	181	
2890	庐	4	3611	74	
2891	泸	4	3704	43	
2892	垆	4	4139	21	
2893	𰦩	5	6213	1	
2894	鸬	5	6338	1	
2895	舻	5	6352	1	
2896	鲈	5	6359	1	
2897	鲁	2	1032	3083	
2898	虏	4	2688	222	
2899	卤	4	2771	194	
2900	橹	4	4019	30	
2901	掳	5	4617	14	
2902	路	1	112	40765	
2903	露	2	887	4147	
2904	录	2	1087	2800	
2905	陆	2	1291	1988	
2906	禄	4	2657	234	
2907	鹿	4	2769	195	
2908	麓	4	2985	136	
2909	碌	4	3132	106	
2910	赂	4	3902	31	
2911	辘	4	4032	23	# 按附录三，升至4级字。
2912	漉	4	4301	30	# 按附录三，升至4级字。
2913	戮	5	4619	13	
2914	鹭	5	4732	9	
2915	潞	5	4868	7	
2916	僇	5	5140	4	
2917	𫘧	5	5357	3	
2918	盝	5	5834	1	
2919	渌	5	6002	1	
2920	璐	5	6123	3	
2921	辂	5	6158	1	
2922	𰾲	5	6206	1	
2923	箓	5	6279	1	
2924	轳	5	5432	4	
2925	驴	4	2649	237	
2926	榈	4	3908	37	
2927	闾	5	4556	12	
2928	铝	3	1453	1479	
2929	旅	3	1606	1147	
2930	吕	3	2157	489	
2931	履	3	2384	355	
2932	侣	4	2896	158	
2933	屡	4	2998	135	
2934	缕	4	3158	101	
2935	寽	5	4936	6	
2936	褛	5	5122	5	
2937	率	1	438	11472	
2938	律	2	676	6393	
2939	绿	2	967	3488	
2940	虑	2	1131	2660	
2941	滤	2	1262	2094	
2942	氯	3	1388	1652	
2943	菉	5	5967	1	
2944	挛	4	3306	80	
2945	峦	4	3750	60	
2946	滦	4	3779	100	
2947	銮	4	4102	23	
2948	栾	5	4298	17	
2949	孪	5	5049	5	
2950	鸾	5	5761	2	
2951	卵	2	827	4706	
2952	乱	2	1104	2737	
2953	略	2	661	6518	
2954	掠	3	1809	832	
2955	抡	4	3630	92	
2956	轮	1	321	16684	
2957	伦	2	1355	1755	
2958	仑	3	2265	412	
2959	沦	4	3011	130	
2960	纶	4	3138	104	
2961	囵	5	5928	8	
2962	𫭢	5	5890	1	
2963	论	1	121	38062	
2964	捋	5	4220	19	
2965	螺	1	539	8820	
2966	罗	2	822	4732	
2967	逻	3	1965	663	
2968	萝	4	2693	256	
2969	骡	4	2821	179	
2970	锣	4	2961	143	
2971	箩	4	3613	48	
2972	椤	5	5072	5	
2973	裸	4	2481	307	
2974	瘰	5	4641	10	
2975	蠃	5	5147	4	
2976	倮	5	5540	2	
2977	落	2	595	7553	
2978	洛	2	1253	2119	
2979	络	3	1896	734	
2980	骆	4	3514	55	
2981	珞	5	5086	7	
2982	雒	5	5240	4	
2983	摞	5	5344	3	
2984	漯	5	6007	1	
2985	硌	5	6215	1	
2986	妈	2	1362	1745	
2987	嬷	5	5153	4	
2988	麻	2	1060	2927	
2989	⿸麻鸟	5	5815	1	
2990	马	1	204	26866	
2991	码	3	1917	709	
2992	玛	3	2142	500	
2993	蚂	4	2983	136	
2994	犸	4	3554	52	
2995	骂	3	1647	1080	
2996	杩	5	5636	2	
2997	吗	2	913	3876	
2998	嘛	3	1886	744	
2999	蟆	4	3455	61	
3000	埋	3	1568	1218	
3001	霾	5	5005	6	
3002	薶	5	5959	1	
3003	买	2	1256	2107	
3004	麦	1	516	9356	
3005	脉	2	953	3575	
3006	卖	2	1103	2739	
3007	迈	3	1574	1206	
3008	劢	5	5275	3	
3009	荬	5	4748	8	
3010	蛮	3	2346	375	
3011	瞒	4	2851	170	
3012	馒	4	3436	63	
3013	鳗	5	4730	9	
3014	满	2	607	7348	
3015	螨	4	2462	315	
3016	慢	2	1030	3087	
3017	曼	3	1684	1002	
3018	漫	3	1987	640	
3019	蔓	3	2009	617	
3020	谩	4	3628	46	
3021	幔	4	4059	24	
3022	缦	5	5707	2	
3023	槾	5	6054	1	
3024	镘	5	6207	1	
3025	忙	2	1139	2601	
3026	芒	3	1912	716	
3027	盲	3	2109	534	
3028	茫	3	2400	343	
3029	氓	4	3060	117	
3030	邙	5	4824	8	
3031	杧	5	6047	1	
3032	莽	4	3122	107	
3033	蟒	5	4652	12	
3034	漭	5	5398	3	
3035	猫	4	2594	257	
3036	毛	1	176	29240	
3037	矛	2	821	4760	
3038	茅	4	2535	284	
3039	锚	4	3221	91	
3040	髦	4	3496	57	
3041	牦	4	3867	33	
3042	旄	5	5792	1	
3043	茆	5	5956	9	
3044	蟊	5	6330	1	
3045	蝥	5	6331	1	
3046	铆	3	2376	360	
3047	卯	4	3195	123	
3048	昴	5	4569	11	
3049	峁	5	6090	1	
3050	冒	2	1274	2055	
3051	貌	3	1337	1719	# 按2级字定义，降至3级字。
3052	贸	3	1458	1471	
3053	茂	3	2235	430	
3054	帽	3	2308	538	
3055	瑁	5	4971	6	
3056	懋	5	5668	3	
3057	袤	5	5730	2	
3058	么	1	274	19354	
3059	没	1	187	27996	
3060	煤	2	1004	3231	
3061	霉	2	1194	2342	
3062	酶	3	1682	1008	
3063	梅	3	1729	931	
3064	眉	3	1951	671	
3065	枚	3	2356	367	
3066	媒	4	2900	163	
3067	玫	4	3199	110	
3068	湄	4	3849	34	
3069	莓	4	4060	37	
3070	楣	4	4094	38	
3071	鹛	5	4724	9	
3072	嵋	5	4873	7	
3073	郿	5	5885	4	
3074	⿰讠眉	5	6249	1	
3075	每	1	311	17585	
3076	美	1	508	9537	
3077	镁	3	2205	453	
3078	妹	3	1915	713	
3079	昧	4	3310	75	
3080	媚	4	3905	45	
3081	魅	5	4542	12	
3082	寐	4	4509	25	# 按附录三，升至4级字。
3083	门	1	411	12367	
3084	扪	5	5168	4	
3085	闷	3	2272	408	
3086	懑	5	4176	20	
3087	焖	5	5188	4	
3088	们	1a	16	113101	
3089	盟	2	1255	2113	
3090	蒙	3	1397	1628	
3091	萌	3	2032	596	
3092	檬	4	3399	66	
3093	朦	4	3967	28	
3094	虻	5	4406	15	
3095	𦯶	5	5177	4	
3096	甿	5	6141	1	
3097	𥁰	5	6210	1	# 原文作“⿱冏皿”，可认同。
3098	艨	5	6355	1	
3099	猛	3	1375	1690	
3100	锰	3	2122	521	
3101	蠓	4	2991	136	
3102	勐	4	3749	47	
3103	懵	4	4022	29	
3104	蜢	5	4995	6	
3105	孟	2	839	4614	
3106	梦	3	1835	804	
3107	咪	4	3464	60	
3108	眯	4	3822	35	
3109	迷	3	1548	1236	# 按附录三，原多计27次。
3110	弥	3	2386	353	
3111	醚	4	2672	228	
3112	糜	4	2977	137	
3113	靡	4	3559	52	
3114	谜	4	3839	34	
3115	猕	5	4782	8	
3116	蒾	5	5368	3	
3117	縻	5	5609	2	
3118	祢	5	6237	1	
3119	米	1	196	27596	
3120	脒	4	3615	48	
3121	弭	4	5286	29	# 按5级字定义，升至4级字。
3122	⿱艹米	5	5969	1	
3123	洣	5	5994	1	
3124	敉	5	6295	1	
3125	密	1	526	9096	
3126	秘	3	1424	1551	
3127	蜜	3	1581	1197	
3128	泌	3	2244	424	
3129	嘧	4	3477	58	
3130	幂	4	3550	52	
3131	觅	4	3657	44	
3132	汨	5	4864	8	# 原文作“汩”，按音正形。
3133	谧	5	5457	3	
3134	棉	2	817	4780	
3135	绵	3	2107	535	
3136	眠	4	2551	277	
3137	免	2	900	3982	
3138	勉	4	2687	222	
3139	冕	4	2710	217	
3140	缅	4	2995	135	
3141	娩	4	3192	95	
3142	沔	5	4930	10	
3143	湎	5	5077	6	
3144	渑	5	5077	5	
3145	勔	5	5785	1	
3146	面	1	55	60667	
3147	眄	5	6230	1	
3148	⿰讠民	5	6243	1	
3149	苗	2	574	7998	
3150	描	3	1531	1283	
3151	瞄	4	2876	164	
3152	秒	3	1485	1425	
3153	渺	4	3596	60	
3154	藐	4	3715	40	
3155	缈	5	5414	3	
3156	邈	5	5311	4	
3157	庙	3	1883	839	
3158	妙	3	2119	522	
3159	缪	4	3895	32	
3160	咩	5	4910	7	
3161	灭	2	736	5662	
3162	蔑	3	1735	909	
3163	篾	4	4159	21	
3164	蠛	5	5450	3	
3165	民	1	47	66810	
3166	岷	4	3176	108	
3167	缗	5	4358	16	
3168	珉	5	5673	2	
3169	𦈏	5	5717	10	
3170	敏	2	1327	1860	
3171	皿	4	2691	222	
3172	闽	4	3024	126	
3173	抿	4	3888	32	
3174	悯	5	4395	15	
3175	闵	4	4741	32	# 按附录三，升至4级字。
3176	泯	5	5992	1	
3177	明	1	201	27175	
3178	名	1	456	10962	
3179	螟	3	1641	1088	
3180	鸣	3	2046	607	
3181	铭	4	2468	312	
3182	冥	5	4278	17	
3183	茗	5	4960	6	
3184	蓂	5	5376	3	
3185	瞑	5	5695	2	
3186	酩	5	5267	4	
3187	命	1	59	56638	
3188	谬	2	1284	2017	
3189	摸	3	1415	1588	# 按2级字定义，降至3级字。
3190	模	2	629	7013	
3191	摩	2	1138	2602	
3192	膜	2	1234	2182	
3193	魔	4	2509	297	
3194	蘑	4	3102	110	
3195	谟	4	3303	78	
3196	摹	5	4332	19	
3197	馍	5	4322	17	
3198	糢	5	4723	9	
3199	藦	5	5590	2	
3200	抹	3	1860	767	
3201	磨	1	499	9782	
3202	末	2	876	4216	
3203	莫	2	1296	1978	
3204	墨	3	1465	1456	
3205	默	3	2154	492	
3206	沫	4	2456	317	
3207	漠	4	2645	239	
3208	耱	4	3741	39	
3209	陌	4	3991	52	
3210	茉	5	4958	6	
3211	寞	5	5157	4	
3212	秣	5	5202	4	
3213	眜	5	5235	4	
3214	蓦	5	5603	2	
3215	殁	5	5818	6	
3216	貘	5	5830	1	
3217	哞	5	4684	9	
3218	谋	2	1120	2795	# 按附录三，原少计100次。
3219	牟	4	3994	27	
3220	侔	5	5022	6	
3221	鍪	5	5121	5	
3222	眸	5	6229	1	
3223	蛑	5	6319	1	
3224	某	2	666	6492	
3225	亩	2	637	6912	
3226	母	2	703	6050	
3227	姆	3	1487	1424	# 按2级字定义，降至3级字。
3228	牡	4	3037	123	
3229	拇	4	3333	79	# 按5级字定义，升至4级字。
3230	栂	5	6046	1	
3231	𬭁	5	6197	1	
3232	目	1	392	13496	
3233	木	2	638	6842	
3234	牧	2	1317	1899	
3235	墓	3	1569	1215	
3236	幕	3	1661	1041	
3237	穆	3	1934	690	
3238	钼	3	2060	574	
3239	睦	4	2887	161	
3240	慕	4	2957	144	
3241	苜	4	3044	120	
3242	暮	4	3395	67	
3243	沐	4	3926	30	
3244	募	4	4077	23	
3245	拿	2	1016	4178	
3246	那	1	182	28882	
3247	纳	2	1084	2808	
3248	钠	3	1556	1251	
3249	呐	4	3294	92	
3250	娜	4	3568	115	
3251	捺	4	4038	34	
3252	衲	5	4805	8	# 按4级字定义，降至5级字。
3253	哪	2	853	4429	
3254	奶	3	1911	718	
3255	乃	3	2092	547	
3256	氖	4	3965	28	
3257	耐	2	1127	2671	
3258	奈	4	2512	296	
3259	萘	4	2874	165	
3260	鼐	5	4910	7	
3261	柰	5	6062	1	
3262	囡	5	5931	1	
3263	南	1	318	17049	
3264	难	1	463	10866	
3265	男	3	1391	1644	
3266	喃	4	3364	84	
3267	楠	4	3573	51	
3268	蝻	5	4237	19	
3269	囔	4	3622	47	
3270	囊	3	1870	769	
3271	馕	5	5477	3	
3272	孬	5	4413	17	
3273	挠	3	2311	388	
3274	呶	5	4419	14	
3275	蛲	5	4990	6	
3276	铙	5	5118	5	
3277	硇	5	5245	4	
3278	𥓁	5	6218	1	
3279	脑	2	995	3306	
3280	恼	4	2735	205	
3281	瑙	4	4152	34	
3282	垴	5	4755	8	
3283	闹	3	1381	1679	
3284	淖	5	4866	7	
3285	讷	5	4313	17	
3286	呢	2	645	6769	
3287	馁	4	3500	56	
3288	内	1	153	33579	
3289	嫩	3	1944	677	
3290	能	1	50	63357	
3291	嗯	4	2830	176	
3292	唔	4	3331	74	
3293	妮	4	3794	75	# 按附录三，〈政治〉30次、〈文艺〉6次，都误为娓，而原〈政治〉3490号妮则应改为娓。并少〈新闻〉39次。
3294	尼	2	731	5708	
3295	泥	2	824	4729	
3296	倪	4	3419	64	# 按2级字定义，降至4级字。
3297	铌	4	3497	56	
3298	坭	4	3961	29	
3299	霓	4	3923	31	
3300	怩	5	4622	12	
3301	湴	5	5624	2	
3302	你	1	263	20053	
3303	拟	3	1925	700	
3304	孴	5	6152	1	
3305	逆	3	1468	1452	
3306	腻	4	3367	80	
3307	匿	4	3811	40	
3308	溺	4	3857	33	
3309	昵	5	5099	8	
3310	伲	5	5308	3	
3311	睨	5	5472	3	
3312	⿱艹匿	5	5976	1	
3313	蔫	4	3492	62	
3314	拈	5	4379	15	
3315	年	1a	42	69829	
3316	粘	2	1007	3220	
3317	鲶	5	5765	2	
3318	黏	5	5839	1	
3319	鲇	5	6362	1	
3320	碾	4	2721	212	
3321	捻	4	3552	64	
3322	撵	4	4222	28	# 按附录三，升至4级字。
3323	辇	5	4260	18	
3324	念	2	908	3914	
3325	廿	4	3253	86	
3326	埝	4	3882	32	
3327	娘	2	1356	1754	
3328	酿	4	2763	196	
3329	鸟	3	1949	672	# 按2级字定义，降至3级字。
3330	袅	5	6314	1	
3331	尿	3	1660	1045	
3332	脲	4	3316	75	
3333	捏	4	2451	320	
3334	蘖	3	1663	1041	# 按附录三，原少〈科技〉重见4次。
3335	镍	3	1950	672	
3336	啮	3	2023	612	
3337	涅	3	2049	584	
3338	聂	4	3205	93	
3339	镊	4	3981	28	
3340	孽	4	3993	27	
3341	颞	4	4051	26	
3342	蹑	5	4498	13	
3343	⿰日齿	5	5688	2	
3344	籋	5	6289	1	
3345	您	2	1280	2035	
3346	宁	2	647	6758	
3347	凝	2	1268	2075	
3348	柠	4	3505	68	
3349	狞	4	4033	25	
3350	咛	5	4459	13	
3351	拧	3	1736	918	
3352	矃	5	6227	1	
3353	佞	5	5135	9	
3354	泞	4	4179	40	# 按附录三，升至4级字。
3355	妞	5	5935	7	
3356	牛	2	969	3478	
3357	扭	3	1583	1196	
3358	纽	4	2511	296	# 按3级字定义，降至4级字。
3359	钮	4	2598	257	
3360	忸	5	5663	4	# 按4级字定义，降至5级字。
3361	农	1	103	43141	
3362	浓	2	1168	2449	
3363	脓	4	2717	213	
3364	哝	5	4209	20	
3365	侬	5	5138	4	
3366	弄	2	1121	2695	
3367	耨	5	5528	2	
3368	檽	5	6061	1	
3369	奴	2	769	5234	
3370	努	2	806	4864	
3371	弩	4	3714	42	
3372	胬	5	5101	5	
3373	𠴂	5	5320	4	
3374	砮	5	6220	1	
3375	怒	3	1745	902	
3376	女	2	720	5782	
3377	朒	5	5359	3	
3378	衄	5	5731	2	
3379	暖	3	1602	1154	
3380	虐	4	3583	50	
3381	疟	5	4355	16	
3382	黁	5	6146	1	
3383	挪	4	2476	309	
3384	傩	5	5541	2	
3385	诺	2	1165	2459	
3386	懦	4	3243	129	
3387	糯	4	3263	83	
3388	搦	5	5619	2	
3389	噢	4	3022	127	
3390	喔	4	4084	29	
3391	哦	4	3360	70	
3392	欧	2	942	3670	
3393	殴	4	3791	36	
3394	鸥	4	3878	32	
3395	讴	5	4784	8	
3396	瓯	5	4939	16	
3397	𫪘	5	6372	1	
3398	偶	3	1528	1287	
3399	耦	4	2644	241	
3400	呕	4	3128	107	
3401	藕	4	3752	40	
3402	沤	4	3061	117	
3403	怄	5	6017	1	
3404	趴	4	3326	74	
3405	啪	4	3481	74	
3406	葩	5	5977	1	
3407	𥐙	5	6212	1	
3408	爬	3	1639	1092	
3409	怕	2	874	4220	
3410	帕	3	2120	522	
3411	杷	5	4216	19	
3412	琶	5	4637	10	
3413	拍	3	1613	1140	
3414	排	1	519	9264	
3415	牌	3	1626	1113	
3416	徘	4	4173	68	# 按5级字定义，升至4级字。
3417	派	1	470	10717	
3418	湃	4	4299	54	# 按附录三，升至4级，原少〈新闻〉34次。
3419	哌	5	5898	1	
3420	𠸁	5	5902	1	
3421	蒎	5	5979	1	
3422	潘	3	2127	515	
3423	攀	3	2266	412	
3424	盘	2	758	5317	
3425	蟠	5	4589	11	
3426	蹒	5	4717	9	
3427	磐	5	4975	6	
3428	槃	5	5389	3	
3429	洀	5	5996	1	
3430	⿱米足	5	6306	1	
3431	判	1	374	14543	
3432	叛	3	1412	1596	
3433	拚	3	1782	860	
3434	盼	4	2686	222	
3435	畔	4	2702	218	
3436	襻	5	5124	5	
3437	袢	5	5438	3	
3438	泮	5	5627	2	
3439	鋬	5	5727	2	
3440	乓	4	2577	266	
3441	滂	5	5632	11	
3442	胮	5	6109	1	
3443	旁	3	1408	1635	
3444	庞	4	2445	324	
3445	螃	4	3789	36	
3446	徬	5	4742	8	
3447	耪	4	3501	56	
3448	胖	4	2793	205	
3449	抛	3	1432	1532	
3450	刨	2	1341	1803	
3451	咆	4	3730	39	
3452	袍	5	4363	19	
3453	麅	5	5014	6	
3454	庖	5	6063	1	
3455	跑	2	1028	3115	
3456	炮	2	1174	2423	
3457	泡	3	1449	1485	
3458	疱	4	3850	34	
3459	胚	3	1710	964	
3460	呸	4	2993	135	
3461	妚	5	5301	3	
3462	培	1	558	8403	
3463	陪	3	2141	500	
3464	赔	4	2868	166	
3465	裴	4	3605	49	
3466	配	1	435	11558	
3467	佩	3	2193	459	
3468	沛	4	2628	243	
3469	辔	5	5325	4	# 原文作“轡”，由于“辔”在2312而“轡”不在，故改正。
3470	喷	2	752	5434	
3471	盆	3	1524	1294	
3472	抨	4	3274	82	
3473	砰	4	3894	32	
3474	嘭	4	3998	27	
3475	烹	4	4257	24	# 按附录三，升至4级字。
3476	怦	5	4965	6	
3477	蓬	3	1509	1351	
3478	朋	3	1645	1081	
3479	膨	3	1762	886	
3480	棚	3	1818	825	
3481	彭	4	2438	326	
3482	硼	4	2513	296	
3483	鹏	4	2596	257	
3484	篷	4	2832	176	
3485	澎	4	3230	89	
3486	蟛	5	5734	2	
3487	倗	5	5865	1	
3488	蟚	5	6332	1	
3489	捧	3	2138	504	
3490	碰	3	1504	1368	
3491	批	1	133	36161	
3492	坯	3	1539	1272	
3493	披	3	2192	461	
3494	劈	4	3000	278	
3495	霹	4	3285	80	
3496	砒	4	3422	64	
3497	噼	4	4128	27	
3498	丕	5	5019	13	
3499	邳	5	5053	5	
3500	狉	5	5653	2	
3501	纰	5	5712	2	
3502	伾	5	5853	1	
3503	皮	2	683	6310	
3504	脾	3	1603	1152	
3505	疲	3	2115	515	
3506	铍	4	2565	271	
3507	蜱	4	2950	147	
3508	枇	4	3276	81	
3509	毗	4	3518	55	
3510	啤	4	4208	29	# 按5级字定义，升至4级字。
3511	琵	5	4638	10	
3512	裨	5	4718	9	
3513	蚍	5	4876	7	
3514	𦨭	5	5751	2	
3515	郫	5	5883	3	
3516	埤	5	5917	1	
3517	罴	5	6179	1	
3518	鲏	5	6360	1	
3519	匹	4	2806	324	
3520	痞	4	4098	23	
3521	癖	5	4305	17	
3522	圮	5	5161	4	
3523	辟	2	825	4717	
3524	屁	4	2664	238	
3525	僻	4	2872	165	
3526	譬	4	2906	156	
3527	媲	5	4378	15	
3528	甓	5	5821	1	
3529	偏	2	793	4992	
3530	篇	2	1235	2182	
3531	翩	4	3917	31	
3532	犏	5	4431	14	
3533	胼	4	3844	34	
3534	骈	5	4513	12	
3535	片	1	449	11248	
3536	骗	2	1334	1833	
3537	漂	3	2146	497	
3538	飘	3	2271	409	
3539	剽	5	4281	19	
3540	螵	5	4878	7	
3541	瓢	4	3157	101	
3542	嫖	5	5585	2	# 按4级字定义，降至5级字。
3543	瞟	5	4354	16	
3544	缥	5	5416	3	
3545	殍	5	5507	2	
3546	票	3	1643	1083	
3547	嘌	4	3485	68	
3548	撇	4	2842	172	
3549	瞥	4	3077	114	
3550	苤	5	5950	1	
3551	拼	3	2132	509	
3552	姘	5	5932	1	
3553	贫	2	630	7010	
3554	频	2	1159	2478	
3555	嫔	5	5922	1	
3556	品	1	373	14551	
3557	榀	5	5384	3	
3558	聘	4	3318	75	
3559	牝	5	6064	1	
3560	乒	4	2527	288	
3561	呯	5	4603	10	
3562	平	1	172	29597	
3563	评	2	812	4837	
3564	瓶	3	1743	905	
3565	苹	3	1900	726	
3566	凭	3	1945	676	
3567	萍	3	2341	376	
3568	屏	4	2615	249	
3569	坪	4	2973	202	
3570	䶄	4	3727	40	
3571	鲆	5	5484	3	
3572	坡	2	1300	1975	
3573	泼	3	2010	613	
3574	颇	3	2352	371	
3575	陂	5	4279	17	
3576	钋	5	6167	1	
3577	婆	3	2393	441	# 按附录三，原多计10次，并少〈新闻〉102次。
3578	𰈶	5	5905	1	
3579	皤	5	6220	1	
3580	笸	5	4579	11	
3581	叵	5	5291	10	
3582	箥	5	6274	1	
3583	破	1	478	10342	
3584	迫	2	855	4421	
3585	魄	4	2984	136	
3586	粕	4	3229	89	
3587	珀	4	3350	71	
3588	剖	3	1370	1713	
3589	裒	5	5125	5	
3590	垺	5	5570	2	
3591	抔	5	6031	1	
3592	扑	3	1788	856	
3593	铺	3	1839	801	
3594	仆	4	2583	262	
3595	噗	4	3734	39	
3596	葡	3	1790	856	
3597	蒲	3	2117	524	
3598	菩	4	3775	45	
3599	匍	4	4009	37	
3600	蹼	4	4108	23	
3601	莆	5	4562	11	
3602	璞	5	4790	12	
3603	濮	5	5401	3	
3604	酺	5	5845	1	
3605	普	2	577	7972	
3606	埔	3	1374	1690	# 按2级字定义，降至3级字。
3607	谱	3	1505	1359	
3608	朴	3	1879	752	
3609	圃	3	2263	413	
3610	浦	3	2291	399	
3611	溥	5	4300	17	
3612	镨	5	5724	2	
3613	曝	3	2366	364	
3614	瀑	4	3985	27	
3615	期	1	170	39661	
3616	七	1	275	19332	
3617	漆	3	1595	1168	
3618	欺	3	1653	1067	
3619	妻	4	2582	263	
3620	栖	4	2618	248	
3621	戚	4	3587	122	
3622	桤	4	3784	37	
3623	嘁	4	3996	29	
3624	凄	4	4082	23	
3625	柒	4	4146	21	
3626	沏	5	4387	16	
3627	槭	5	4567	11	
3628	敧	5	5799	1	
3629	其	1	149	34342	
3630	奇	2	808	4856	
3631	齐	2	1067	2872	
3632	旗	2	1261	2096	
3633	畦	3	1786	858	
3634	鳍	3	1888	741	
3635	歧	3	1956	668	
3636	骑	3	2379	464	
3637	棋	4	2912	155	
3638	蛴	4	2933	151	
3639	祁	4	2970	139	
3640	芪	4	3121	107	
3641	脐	4	3291	79	
3642	琦	4	3755	61	
3643	鬐	4	3983	28	
3644	祈	4	4041	25	
3645	麒	5	4367	16	
3646	祺	5	4487	13	
3647	圻	4	4610	28	# 按附录三，升至4级字。
3648	琪	5	4711	18	
3649	萁	5	4752	8	
3650	耆	5	5001	6	
3651	岐	5	5054	11	
3652	淇	5	5076	5	
3653	綦	5	5418	3	
3654	蜞	5	5446	3	
3655	蕲	5	5599	2	
3656	颀	5	5806	1	
3657	鲯	5	6364	1	
3658	起	1	96	44274	
3659	企	2	961	3516	
3660	启	3	1467	1456	# 按2级字定义，降至3级字。
3661	岂	4	2713	214	
3662	乞	4	2846	171	
3663	杞	4	3636	45	
3664	绮	5	4357	16	
3665	棨	5	5217	4	
3666	玘	5	6114	1	
3667	跂	5	6298	1	
3668	气	1	163	31562	
3669	器	1	225	24714	
3670	汽	2	916	3837	
3671	弃	3	1535	1279	
3672	砌	3	2397	345	
3673	契	4	2554	275	
3674	迄	4	2945	147	
3675	泣	4	3575	50	
3676	汔	4	3827	35	
3677	碛	5	4484	13	
3678	葺	5	4751	8	
3679	憩	5	5336	3	
3680	湆	5	5997	1	
3681	掐	4	3728	39	
3682	拤	5	5337	5	
3683	𦭌	5	4749	8	
3684	𣳓	5	5623	2	
3685	恰	3	1572	1307	
3686	洽	4	3856	33	
3687	髂	5	5130	14	
3688	𫈰	5	5595	2	
3689	千	1	424	11813	
3690	签	3	1624	1115	
3691	牵	3	1773	869	
3692	迁	3	1777	864	
3693	铅	3	1977	651	
3694	谦	4	2563	272	
3695	瓩	4	2719	213	
3696	仟	4	2755	197	
3697	钎	4	3020	128	
3698	扦	4	3070	159	
3699	阡	4	4203	34	# 按附录三，升至4级字。
3700	骞	5	4615	12	
3701	愆	5	5667	3	
3702	幵	5	5777	1	# 原文无次数。按5776号为假2次，5778号为1次，推测为1次（不排除2次可能）。
3703	佥	5	5853	1	
3704	前	1	106	41890	
3705	钱	2	840	4613	
3706	潜	3	1607	1146	
3707	钳	3	1817	827	
3708	黔	4	2839	174	
3709	乾	4	3490	73	
3710	箝	4	3647	45	
3711	钤	5	4530	12	
3712	𥮒	5	6275	1	
3713	蚙	5	6318	1	
3714	浅	2	1350	1779	
3715	谴	3	2019	609	
3716	遣	4	2474	309	
3717	膁	4	3899	32	
3718	嵌	3	2307	389	
3719	欠	3	2392	349	
3720	歉	4	3095	111	
3721	堑	4	3299	78	
3722	茜	4	3669	44	
3723	芡	5	5365	3	
3724	枪	2	1271	2063	
3725	腔	2	1322	1881	
3726	锵	4	3520	55	
3727	羌	4	3696	42	
3728	啌	5	4757	8	
3729	蜣	5	5733	3	
3730	戕	5	6093	2	
3731	强	1	247	22320	
3732	墙	3	1461	1466	
3733	蔷	4	4000	27	
3734	抢	3	1393	1641	
3735	羟	4	2948	147	
3736	呛	4	3021	127	
3737	跄	5	4362	16	
3738	戗	5	5442	3	
3739	敲	3	1791	854	
3740	悄	3	2250	421	
3741	锹	4	2886	161	
3742	橇	5	4424	14	
3743	跷	5	4446	14	
3744	劁	5	4506	12	
3745	骹	5	4907	7	
3746	桥	2	1106	2728	
3747	瞧	3	1627	1107	
3748	乔	3	1730	930	
3749	翘	4	2629	243	
3750	侨	4	2805	183	
3751	荞	4	3361	70	
3752	憔	4	4095	23	
3753	樵	5	4424	16	# 按4级字定义，降至5级字。
3754	巧	3	1746	902	
3755	鞘	3	2337	378	
3756	窍	4	2705	217	
3757	峭	4	2996	135	
3758	俏	4	3786	36	
3759	撬	4	3862	33	
3760	诮	5	5705	2	
3761	切	1	261	20436	
3762	茄	3	2369	363	
3763	伽	4	3432	63	
3764	且	1	396	13309	
3765	窃	4	2660	232	
3766	怯	4	3009	130	
3767	妾	4	4334	23	# 按附录三，升至4级字。
3768	惬	5	4765	9	
3769	挈	5	5340	3	
3770	锲	5	5726	2	
3771	郄	5	5882	1	
3772	𢲞	5	6020	1	
3773	亲	2	724	5752	
3774	侵	2	818	4775	
3775	钦	4	2576	266	
3776	衾	5	5437	3	
3777	嵚	5	6088	1	
3778	秦	2	1215	2232	
3779	勤	2	1233	2184	
3780	琴	3	2395	346	
3781	禽	4	2638	240	
3782	芹	4	3156	101	
3783	芩	4	3392	69	
3784	擒	4	3618	47	
3785	嗪	4	3634	46	
3786	噙	5	4761	8	
3787	寝	4	4215	48	# 按附录三，升至4级字。
3788	沁	4	3893	54	
3789	吣	5	5895	1	
3790	清	1	379	14342	
3791	青	1	398	13301	
3792	轻	2	741	5599	
3793	倾	2	930	3726	
3794	氢	3	1713	959	
3795	卿	4	2718	213	
3796	蜻	5	4588	11	
3797	鲭	5	4902	7	
3798	情	1	223	24950	
3799	晴	3	2162	486	
